"ward_code","ward","district_code","district","province_code","province"
"1347","Xã Co Tòng","568","Huyện Thuận Châu","52","Sơn La"
"1348","Xã Muổi Nọi","568","Huyện Thuận Châu","52","Sơn La"
"1349","Xã Pá Lông","568","Huyện Thuận Châu","52","Sơn La"
"1350","Xã Bản Lầm","568","Huyện Thuận Châu","52","Sơn La"
"1351","Thị trấn Ít Ong","567","Huyện Mường La","52","Sơn La"
"1352","Xã Nậm Giôn","567","Huyện Mường La","52","Sơn La"
"1353","Xã Chiềng Lao","567","Huyện Mường La","52","Sơn La"
"1354","Xã Hua Trai","567","Huyện Mường La","52","Sơn La"
"1355","Xã Ngọc Chiến","567","Huyện Mường La","52","Sơn La"
"1356","Xã Mường Trai","567","Huyện Mường La","52","Sơn La"
"1357","Xã Nậm Păm","567","Huyện Mường La","52","Sơn La"
"1358","Xã Chiềng Muôn","567","Huyện Mường La","52","Sơn La"
"1359","Xã Chiềng Ân","567","Huyện Mường La","52","Sơn La"
"1360","Xã Pi Toong","567","Huyện Mường La","52","Sơn La"
"1361","Xã Chiềng Công","567","Huyện Mường La","52","Sơn La"
"1362","Xã Tạ Bú","567","Huyện Mường La","52","Sơn La"
"1363","Xã Chiềng San","567","Huyện Mường La","52","Sơn La"
"1364","Xã Mường Bú","567","Huyện Mường La","52","Sơn La"
"1365","Xã Chiềng Hoa","567","Huyện Mường La","52","Sơn La"
"1366","Xã Mường Chùm","567","Huyện Mường La","52","Sơn La"
"1367","Thị trấn Bắc Yên","570","Huyện Bắc Yên","52","Sơn La"
"1368","Xã Phiêng Ban","570","Huyện Bắc Yên","52","Sơn La"
"1369","Xã Hang Chú","570","Huyện Bắc Yên","52","Sơn La"
"1370","Xã Xím Vàng","570","Huyện Bắc Yên","52","Sơn La"
"1371","Xã Tà Xùa","570","Huyện Bắc Yên","52","Sơn La"
"1372","Xã Háng Đồng","570","Huyện Bắc Yên","52","Sơn La"
"1373","Xã Pắc Ngà","570","Huyện Bắc Yên","52","Sơn La"
"1374","Xã Làng Chếu","570","Huyện Bắc Yên","52","Sơn La"
"1375","Xã Chim Vàn","570","Huyện Bắc Yên","52","Sơn La"
"1376","Xã Mường Khoa","570","Huyện Bắc Yên","52","Sơn La"
"1377","Xã Song Pe","570","Huyện Bắc Yên","52","Sơn La"
"1378","Xã Hồng Ngài","570","Huyện Bắc Yên","52","Sơn La"
"1379","Xã Tạ Khoa","570","Huyện Bắc Yên","52","Sơn La"
"1380","Xã Hua Nhàn","570","Huyện Bắc Yên","52","Sơn La"
"1381","Xã Phiêng Côn","570","Huyện Bắc Yên","52","Sơn La"
"1382","Xã Chiềng Sại","570","Huyện Bắc Yên","52","Sơn La"
"1383","Thị trấn Phù Yên","569","Huyện Phù Yên","52","Sơn La"
"1384","Xã Suối Tọ","569","Huyện Phù Yên","52","Sơn La"
"1385","Xã Mường Thải","569","Huyện Phù Yên","52","Sơn La"
"1386","Xã Mường Cơi","569","Huyện Phù Yên","52","Sơn La"
"1387","Xã Quang Huy","569","Huyện Phù Yên","52","Sơn La"
"1388","Xã Huy Bắc","569","Huyện Phù Yên","52","Sơn La"
"1389","Xã Huy Thượng","569","Huyện Phù Yên","52","Sơn La"
"1390","Xã Tân Lang","569","Huyện Phù Yên","52","Sơn La"
"1391","Xã Gia Phù","569","Huyện Phù Yên","52","Sơn La"
